,positivo_score
site da lannister com,3.994545720008085e-05
parabéns para,9.731615082714525e-05
super rápida chegou antes,3.991366712592224e-05
estou satisfeita com minha,3.990419198505201e-05
atendimento mercadoria,5.955109794155354e-05
produto com bom,8.753743399191037e-05
pois produto chegou,6.590754559014208e-05
produto chegou de acordo,6.50387665060142e-05
entregaram no dia,3.984331775286823e-05
compro aqui,5.1906346323142426e-05
ok entregue,7.64621714420973e-05
lannister com br,6.245012704884067e-05
06 lixeiras chegaram só,3.975439467988457e-05
chegaram só 05 lixeiras,3.975439467988457e-05
mais infelizmente comprei 06,3.975439467988457e-05
comprei 06 lixeiras chegaram,3.975439467988457e-05
lixeiras chegaram só 05,3.975439467988457e-05
infelizmente comprei 06 lixeiras,3.975439467988457e-05
450,5.055635898424169e-05
equipe da,5.266288503240726e-05
produto chegou intacto,5.739239164659131e-05
na lannister sempre,4.917799451694858e-05
pois entrega,6.410818688483323e-05
prazo direitinho,5.408589495788621e-05
ofertas,4.945390339912912e-05
sempre vem,3.95424205385861e-05
um probleminha,5.08674077035084e-05
prazo estipulado no,3.9536529238770215e-05
facilmente,7.803831529175133e-05
de parabéns entrega antes,3.952455932106495e-05
parabéns entrega antes do,3.952455932106495e-05
testando produto,5.146395997259505e-05
todo processo de compra,3.947408485021515e-05
exatamente que eu queria,5.2859244982743486e-05
loja eu recomendo,7.664737378505301e-05
sempre compro nas lojas,5.688897436923344e-05
pequena mas,5.822827452949132e-05
parece de boa qualidade,3.944006218609437e-05
do prazo do,3.9417894100573823e-05
chegou no outro,3.939424462872094e-05
gosto da,5.599900788223777e-05
produto entregue em perfeito,7.254185946474161e-05
ao prometido,5.212860523954908e-05
melhor pois,3.9196908712180944e-05
para quem tem,5.0263516911675935e-05
produto no tempo,4.938284350234784e-05
do produto super recomendo,4.887558747884557e-05
corretas,0.00010297793287740662
demorou um pouco mas,7.880230637333043e-05
produto conforme pedido,4.9452782291871846e-05
idêntico ao,5.1059100816803826e-05
loja para comprar,5.3238748098577945e-05
pendente lindo,5.1896275408836496e-05
relógio um,5.138760740276409e-05
loja com certeza,3.880054822720625e-05
veio com película,5.1052058263450723e-05
como na imagem,4.987085465414888e-05
canon recebi,5.451587137466736e-05
chaveiro,6.0484457104335325e-05
ótimo para,5.1228780951925806e-05
igual imagem,5.024730321000173e-05
no prazo ainda não,6.569878699472145e-05
dos fretes,3.857645166782102e-05
dias super,5.833172270443858e-05
do prazo produto bom,6.34042869116254e-05
de acordo com compra,4.990402125207185e-05
no começo,5.843641537922105e-05
mas veio sem,5.997365066327692e-05
de boa qualidade muito,5.1888562703750635e-05
semanas de antecedência,4.7991779470702476e-05
mas acredito que esteja,3.821988780474931e-05
sempre que eu,5.3018693263281024e-05
instalar para,5.748264096038078e-05
no envio do produto,4.739657313308165e-05
chegou bem embalado produto,3.805444829225538e-05
lannister seus parceiros,3.802884334927458e-05
espero que funcione bem,3.8020567706026474e-05
não gostei foi,3.8018945531163966e-05
pedido antes do prazo,5.127297781537073e-05
gostei da loja,5.4555954243747986e-05
do produto tudo,4.8311202252250536e-05
dia chegou,8.583110621801598e-05
meu produto chegou em,3.78611258617998e-05
dentro do prazo estimado,5.1103823670823836e-05
recebi pedido corretamente,5.6365472031869274e-05
parabéns chegou muito,4.868730449595181e-05
supriu,6.894976448131338e-05
impressionado com,3.778563377073752e-05
bem mais rápido,4.814425507311462e-05
laser,5.7967822346065723e-05
que pagar frete individualmente,3.7689819825557286e-05
lixeiras dentro que seria,3.7689819825557286e-05
lixeiras tive que pagar,3.7689819825557286e-05
apenas lixeira stark poderia,3.7689819825557286e-05
comprar 11 lixeiras tive,3.7689819825557286e-05
poderia ter montado caixa,3.7689819825557286e-05
as 11 lixeiras dentro,3.7689819825557286e-05
dentro que seria mais,3.7689819825557286e-05
caixa maior com as,3.7689819825557286e-05
tivesse comprado apenas lixeira,3.7689819825557286e-05
com as 11 lixeiras,3.7689819825557286e-05
lixeira stark poderia ter,3.7689819825557286e-05
que seria mais barato,3.7689819825557286e-05
como se tivesse comprado,3.7689819825557286e-05
stark poderia ter montado,3.7689819825557286e-05
ter montado caixa maior,3.7689819825557286e-05
maior com as 11,3.7689819825557286e-05
individualmente como se tivesse,3.7689819825557286e-05
montado caixa maior com,3.7689819825557286e-05
11 lixeiras dentro que,3.7689819825557286e-05
se tivesse comprado apenas,3.7689819825557286e-05
pagar frete individualmente como,3.7689819825557286e-05
ao comprar 11 lixeiras,3.7689819825557286e-05
11 lixeiras tive que,3.7689819825557286e-05
frete individualmente como se,3.7689819825557286e-05
comprado apenas lixeira stark,3.7689819825557286e-05
otima qualidade super,3.768555903825645e-05
não dei estrelas porque,3.7660323991230304e-05
produto entregue de acordo,4.993055312646401e-05
segunda vez que compro,8.573034122061045e-05
bem embalado produto de,3.7639366004207685e-05
gostei muito só,5.480697177947394e-05
produto bom entregue no,6.001163464206098e-05
linda bem,5.769194074298304e-05
prazo empresa,5.47265843428308e-05
ainda em,5.866558401749881e-05
bem embalado produto muito,3.755378440927054e-05
embalado produto muito bom,3.755378440927054e-05
ficou lindo na,3.754874815691492e-05
mais clara,4.9224413284251265e-05
comprar prazo,3.7527672383805455e-05
um pequeno atraso,5.4816300953531795e-05
pra chegar mas,6.045589398944493e-05
compra entrega foi,6.602854155483047e-05
site de confiança,6.911132339264408e-05
tenho do que reclamar,5.932395961781458e-05
producto,6.652908562304342e-05
um presente para,4.80730187791473e-05
só tive um,3.737623005494365e-05
de comprar pelo,5.8068472862822405e-05
rápido perfeito,6.311259025404876e-05
muito bom não,4.773733393504839e-05
corretamente até antes do,5.006596096825242e-05
prazo de entrega produto,0.00010844515732565907
novamente com,4.7935090114909066e-05
novos,5.2260665455812285e-05
no prazo produto veio,3.717569356005475e-05
recomendo as lannister,5.04276291222046e-05
mochila muito,6.160604157869393e-05
era esperado,5.913680838828178e-05
com um bom,4.7367141936352085e-05
primeira vez que comprei,7.846520956758196e-05
loja sim,7.359359395988941e-05
compras por,4.739551184703369e-05
parabéns targaryen,3.696492725643271e-05
sofisticado,5.068773364188186e-05
certo estou,4.7338768383893804e-05
produto bem antes da,4.808071395490103e-05
não tenho nada reclamar,5.427254414194921e-05
indico pra,6.479737330316984e-05
no prazo foi,4.7255066511266927e-05
pontualidade da,5.827079205780229e-05
tem uma boa qualidade,4.6851004707433624e-05
mas fora isso tudo,3.682360687906062e-05
às lojas lannister,4.647202291537486e-05
chegou um pouco antes,3.680778864789344e-05
amigos familiares,3.680213653626177e-05
bem porém,5.071407472349951e-05
tapete muito bonito,5.04735585018428e-05
entrega foi super rápido,5.013746732158521e-05
efetuada no,4.478403487261467e-05
informado de,6.632829218566185e-05
com as compras,5.781226404025571e-05
eu esperava super,5.494520976066647e-05
anúncio mas,3.667504046111844e-05
apesar de ter vindo,3.6662305758722034e-05
achei os,4.705620410783893e-05
dentro do que eu,5.8748589029490345e-05
loja séria,5.2380168660414096e-05
entrega foi extremamente rápida,3.659051736633371e-05
do previsto muito bem,3.6587400530509415e-05
10 dias de antecedência,3.6582090035340894e-05
devido as,3.6569389395612904e-05
entregue em boas condições,5.577852742128738e-05
produto entregue em boas,5.577852742128738e-05
aguenta,7.411875415378877e-05
só não foi melhor,3.649555336287699e-05
recomendo veio,6.290643677901736e-05
revendedor,5.227983591667421e-05
tranquilidade,4.806915646015206e-05
no site chegou,6.164430374634624e-05
confiabilidade,7.068409032007853e-05
muito do produto da,5.149100046801421e-05
produto além de,7.490354285001231e-05
embalagem produto,5.986857960133769e-05
mesmo produto do mesmo,3.628167522729974e-05
prazo veio bem,5.000372377620214e-05
entregue no prazo veio,4.982561330595431e-05
no primeiro momento,3.615591650122775e-05
até próxima,5.206821809666706e-05
previsto de,5.08546013349666e-05
previsão era para,3.611991955817245e-05
os rolos,3.611655135369028e-05
entregam antes do prazo,4.4526563623354586e-05
se está,6.662800218271776e-05
comprado tudo,3.603526509217942e-05
agora vamos,4.6755918345843166e-05
sempre recebi,0.00014182083313499065
produto como na,6.306492143069297e-05
prazo de validade,6.492819936062318e-05
que foi dado,3.595964568800903e-05
foi enviado dentro do,4.6882178545887184e-05
de entrega tudo,3.59289776667481e-05
queria que,4.6902491140299335e-05
lindo mas,6.059245454561176e-05
cartão stark,4.486234472322965e-05
especificado na publicação recomendo,3.589104804448188e-05
com qualidade como especificado,3.589104804448188e-05
prazo com qualidade como,3.589104804448188e-05
qualidade como especificado na,3.589104804448188e-05
como especificado na publicação,3.589104804448188e-05
vou voltar comprar,4.6742020711524354e-05
as minhas amigas,4.934057893979966e-05
compra dentro do prazo,5.5846738239215365e-05
embalagem poderia,4.60339163521391e-05
produto acabamento perfeito discreto,3.571760599580674e-05
perfeito discreto muito fácil,3.571760599580674e-05
discreto muito fácil para,3.571760599580674e-05
ótimo produto acabamento perfeito,3.571760599580674e-05
acabamento perfeito discreto muito,3.571760599580674e-05
muito fácil para instalar,3.571760599580674e-05
tecido ótimo,4.693066642294166e-05
comprar chegou,5.608139031599112e-05
além da qualidade do,3.556826296638899e-05
qualidade do produto eficiência,3.556826296638899e-05
na logistica da entrega,3.556826296638899e-05
do produto eficiência na,3.556826296638899e-05
produto eficiência na logistica,3.556826296638899e-05
eficiência na logistica da,3.556826296638899e-05
20 anos,3.555426038700775e-05
foi combinado,4.614535834333115e-05
do prazo estou satisfeita,5.12018452758236e-05
prazo tem,5.080063743765093e-05
janela,4.657286681833242e-05
loja recomendada,5.81629510643693e-05
pois presente,4.3546200747031926e-05
causa da greve dos,4.4316807789993364e-05
ruim ter,3.530826376345451e-05
gostei do relógio,6.18451490580039e-05
loja totalmente,5.9647036809005605e-05
chegou até antes da,5.321605712581324e-05
produto com boa qualidade,4.7295255572143954e-05
ter um prazo,4.50848276569804e-05
foi esperado,7.396495077136086e-05
que diz,9.163017925609723e-05
qualidade eficiência,4.7733964115452734e-05
do pendente era cobre,3.501594719771001e-05
cobre veio com base,3.501594719771001e-05
era cobre veio com,3.501594719771001e-05
produto base do pendente,3.501594719771001e-05
pendente era cobre veio,3.501594719771001e-05
do produto base do,3.501594719771001e-05
veio com base preta,3.501594719771001e-05
base do pendente era,3.501594719771001e-05
descrição do produto base,3.501594719771001e-05
muito rápido em,4.482625699601197e-05
rapida bem,5.85322188659559e-05
entrega foi mais,4.632708679263428e-05
dia útil,6.173613683834035e-05
ser de boa qualidade,5.2899811223984413e-05
ficou ótimo,4.668326703425836e-05
mas achei que,4.9320011951686963e-05
gostei muito das,4.4793971460692125e-05
quanto entrega,0.00012429658458797645
antes do prazo já,4.30160802476472e-05
show produtos em perfeito,3.468331774764544e-05
do prazo show produtos,3.468331774764544e-05
muita rápida muito antes,3.468331774764544e-05
entrega muita rápida muito,3.468331774764544e-05
prazo show produtos em,3.468331774764544e-05
internamente,4.872828091013384e-05
ser um pouco mais,4.5259296430656566e-05
dentro do prazo parabéns,4.550787199285779e-05
pois mesma,5.035800593327832e-05
sem mais,9.633070008695542e-05
muito atenciosa,4.645141081622155e-05
relogio muito,6.371198454742066e-05
isso entrega foi,3.442691999262726e-05
muito bom quando,3.439996063602562e-05
com tempo,4.7549243935857145e-05
chegaram mas,4.361134609704444e-05
meu sofá,6.6956130553176e-05
ainda estou testando,4.6124750502138884e-05
pasta,7.946024469435446e-05
foi bom,0.00021233737966164435
esponja,5.0187852697139744e-05
ao produto ainda,4.412654945083092e-05
veio que eu,5.8586666235817536e-05
dentro do prazo só,4.314282883038668e-05
feliz recomendo,4.679464616504716e-05
foi como eu esperava,6.168509599843247e-05
compro na loja,4.3357110752382415e-05
não experimentei,6.741704780637085e-05
acabamento do produto,4.394320274765104e-05
do que na foto,5.487275462746014e-05
mt antes,4.6078551092666274e-05
seriedade da,4.8382894535338874e-05
recebido corretamente,5.908418435112607e-05
mês antes,4.403271822613218e-05
que já comprei,3.396387719401037e-05
meu pai,7.026943272417751e-05
compra pela internet,7.888669859133699e-05
entrega rápida produto bonito,4.6352399644831e-05
ao site,5.4430946617014435e-05
correios produto,5.2778095280190064e-05
assim como,0.00011223328139987812
quero agradecer,3.3632868666755856e-05
comprar mas,4.98897262883696e-05
eu amei meu,4.9617495696253294e-05
atendimento ao cliente,7.979244434529917e-05
em poucos,4.724759294435028e-05
função,9.755349915859757e-05
chegou bem embalada,4.5482229877807764e-05
um pouco pra chegar,4.47991656886511e-05
ordem no,5.304166263823733e-05
pela lannister com,8.576968442286971e-05
targaryen entregou,3.330617545565466e-05
boa experiência,6.050591633710979e-05
os produtos chegaram bem,3.329121025494565e-05
realizada no,4.341159695745459e-05
princípio fiquei,3.325799818854539e-05
exelente loja,7.385230168497902e-05
produto chegou em boas,4.607216653808227e-05
do corpo,4.5146988880314295e-05
mas chegou tudo certo,5.361182785766945e-05
entrega fiquei,4.466095940393383e-05
sempre foi,7.150856169738281e-05
produto entregue conforme anuncio,4.396248354939144e-05
td bem,6.729777552019911e-05
status do produto,5.175656061796093e-05
entrega que foi,7.656833849999952e-05
que vou,9.065900105756974e-05
devidamente embalado,4.6074736008353364e-05
estado dentro do prazo,6.082463169751285e-05
do previsto obrigada,5.423746705216306e-05
chegou sem problemas mas,4.45909893989015e-05
arranhão,5.2188509740284686e-05
de grande,4.3728324908917295e-05
propõe,4.9997932160508446e-05
para entrega em,4.290159542369745e-05
da data prevista só,4.5290821726942955e-05
no prazo mesmo,5.4229309595242304e-05
de comprar na loja,4.411085291179845e-05
prazo produto em perfeito,4.682384354711218e-05
comecei usar,6.607538132606055e-05
lannister vem,3.260591067109737e-05
do período,5.619019767874351e-05
um prazo muito,6.56936198876194e-05
de qualidade boa,5.130513683378267e-05
fica muito,7.599594345821755e-05
loja cumpriu com,4.728698780243443e-05
era como,4.525968182748383e-05
correios demorou,4.828270911487374e-05
tenho sido,4.5384081436948715e-05
11 dias,6.105433248063538e-05
prazo apesar,4.5680359203405264e-05
que mais,9.19745599348311e-05
compra tudo,4.692861854090144e-05
prazo estava,5.227049679836166e-05
encomenda chegou antes do,5.1925136719745546e-05
lannister melhor,5.488781518919509e-05
chegou 20,4.20350499233676e-05
para pendurar,4.405210495417918e-05
